80,-165.12276,68.79396,-3.04903  
81,-165.13070,68.70087,-3.05261  
82,-165.20015,68.57752,-3.40273  
83,-165.19290,68.39694,-3.61307  
84,-165.17129,68.45208,-3.77781  
85,-165.30974,68.40177,-3.99073  
86,-165.32973,68.38763,-3.87239  
87,-165.41752,68.21649,-4.26862  
88,-165.37050,68.28856,-4.38958  
89,-165.44722,68.35758,-4.36113  
90,-165.47988,68.21658,-4.81051  
91,-165.50801,68.14218,-4.96921  
92,-165.57359,67.96426,-5.23133  
93,-165.42743,68.07404,-5.19022  
94,-165.53056,68.12832,-5.20515  
95,-165.67742,68.02522,-5.07432  
96,-166.27984,66.90483,-4.94443  
97,-166.93057,64.26810,-4.85974  
98,-168.02844,60.47878,-4.64891  
99,-170.79591,54.70682,-5.06627  
100,-174.60655,48.15565,-4.23356  
101,-178.45613,41.27352,-4.18209  
102,-183.18896,34.32491,-5.02534  
103,-187.02114,28.04663,-7.74090  
104,-193.02937,22.33225,-6.74866  
105,-199.59246,16.86107,-6.25843  
106,-206.98397,11.42822,-6.45744  
107,-213.44565,7.15178,-5.76341  
108,-221.18277,2.29550,-5.89943  
109,-226.80146,-3.12702,-1.58406  
110,-229.96475,-12.27781,2.66998  
111,-240.67712,-11.32415,-2.78015  
112,-248.00565,-12.50160,-3.59180  
113,-253.59789,-15.42936,-3.61587  
114,-259.67867,-13.19760,5.07766  
115,-262.47489,-19.81677,-5.29485  
116,-264.32238,-21.35986,-6.09333  
117,-264.73631,-22.29877,-4.64479  
118,-260.25704,-31.59427,2.03782  
119,-257.59498,-36.50496,1.77646  
120,-264.39012,-26.23765,-6.29429  
121,-265.30932,-25.62483,-5.93560  
122,-265.42113,-24.57641,-3.89322  
123,-265.32273,-24.37228,-2.93732  
124,-265.01773,-24.51696,-2.61083  
125,-265.24173,-24.39308,-2.53768  
126,-265.43879,-23.93964,-1.78981  
127,-265.83911,-25.30024,-4.49245  
128,-261.66142,-24.79896,23.79297  
129,-269.27727,-19.91595,5.60427  
130,-269.05652,-25.49478,-5.45215  
131,-270.95039,-24.45243,-5.20589  
132,-269.02603,-25.49140,-8.55755  
133,-268.80366,-21.29870,0.11167  
134,-264.48727,-20.69726,-1.39495  
135,-259.42302,-21.25904,1.37752  
136,-257.68977,-8.49699,-0.12840  
137,-252.39542,-5.52374,0.11275  
138,-247.84085,0.02611,12.63107  
139,-239.92206,-1.40111,0.04777  
140,-234.05383,2.09208,1.90540  
141,-226.81880,0.45038,2.76522  
142,-221.38195,0.67597,3.87026  
143,-217.35382,11.53908,8.41015  
144,-215.54576,17.87707,2.42354  
145,-212.43111,19.73091,1.20878  
146,-209.95432,21.85709,1.07308  
147,-209.29560,23.83399,0.21727  
148,-209.10016,24.06664,-0.88669  
149,-210.54234,24.10196,-3.32531  
150,-211.17580,23.17157,-5.14368  
151,-211.59127,22.96329,-5.96924  
152,-211.13021,23.46540,-4.89656  
153,-211.29792,23.06824,-5.37802  
154,-210.97818,23.05047,-4.89927  
155,-210.73353,23.18602,-4.28178  
156,-210.55433,23.07174,-3.98006  
157,-210.32559,23.08008,-3.62183  
158,-210.33030,23.12327,-3.23609  
159,-210.41392,23.08514,-3.02469  
160,-210.45567,23.04277,-3.32749  
161,-210.10122,23.16765,-2.92164  
162,-210.41345,22.99971,-3.08216  
163,-210.38360,23.09858,-2.89655  
164,-210.30425,23.17972,-2.69112  
165,-210.25675,23.12272,-2.73324  
166,-210.15789,23.16481,-2.50976  
167,-209.86285,23.56712,-1.59542  
168,-209.53798,23.94887,-0.82767  
169,-209.07585,24.14516,-0.00653  
170,-208.68502,24.54226,0.77281  
171,-208.55354,24.68899,0.81096  
172,-207.89749,24.87301,1.26663  
173,-207.67793,24.77800,1.06876  
174,-207.74394,24.75002,1.42598  
175,-207.57150,24.97204,1.90951  
176,-207.43204,25.09775,2.34200  
177,-207.84449,25.14838,0.91962  
178,-207.77588,25.43365,-1.21150  
179,-206.20411,27.01806,-1.56693  
180,-203.39415,29.49018,-0.48216  
181,-201.19523,31.37946,-2.88104  
182,-198.39276,33.45890,-5.35603  
183,-194.64229,39.48756,-3.89011  
184,-191.37194,44.58472,-5.30179  
185,-187.98707,49.93245,-5.21185  
186,-185.50338,56.65549,-4.82302  
187,-183.01192,62.98944,-4.77282  
188,-181.18892,68.41917,-5.92423  
189,-179.80106,74.01199,-6.18040  
190,-178.75449,79.87010,-4.84274  
191,-177.71044,84.71845,-4.68763  
192,-177.35736,89.03519,-3.26664  
193,-176.67619,91.67708,-3.62993  
194,-176.34029,93.08848,-4.31730  
195,-176.14617,93.74482,-4.91055  
196,-176.33111,94.29542,-4.64898  
197,-176.36676,94.11931,-4.96040  
198,-176.38854,94.03144,-5.02793  
199,-176.45113,94.15344,-4.69308  
200,-176.46366,94.23067,-4.57731  
201,-176.43331,94.15009,-5.01778  
202,-176.50055,94.35858,-4.42518  
203,-176.52589,94.31678,-4.54836  
204,-176.57021,94.37203,-4.47126  
205,-176.57949,94.43499,-4.40914  
206,-176.67655,94.55357,-4.58233  
207,-176.68131,94.45847,-4.56935  
208,-176.62494,94.51718,-4.59872  
209,-176.68477,94.79345,-4.17937  
210,-176.60051,94.77153,-4.28257  
211,-176.56226,94.65309,-4.93993  
212,-176.44789,94.65421,-4.76280  
213,-176.51847,94.91735,-4.36827  
214,-176.48824,94.84729,-4.27364  
215,-176.48938,94.85748,-4.13493  
216,-176.50422,95.07952,-5.06896  
217,-176.26317,96.33247,-5.30822  
218,-175.98458,98.28180,-4.78232  
219,-176.10422,101.53723,-4.44648  
220,-176.33861,105.20247,-4.50613  
221,-177.43330,110.53289,-3.98106  
222,-178.97258,116.18999,-4.28165  
223,-181.01299,122.20399,-2.91670  
224,-183.12917,128.26573,-3.27721  
225,-185.25032,134.06725,-4.42814  
226,-188.96477,140.40003,-3.64097  
227,-192.47155,146.70150,-3.94866  
228,-197.15284,153.25591,-2.37829  
229,-203.53063,158.81665,-1.29198  
230,-212.54589,163.22788,-0.27044  
231,-216.01828,170.56697,5.85588  
232,-220.59327,179.68719,6.03511  
233,-229.84214,184.73110,11.88913  
234,-237.48964,188.06559,8.84282  
235,-243.63887,193.41305,-5.62663  
236,-254.04708,197.55201,-3.29910  
237,-263.19072,205.13503,-1.87753  
238,-272.43693,210.93433,-4.16568  
239,-290.80213,217.29545,14.78133  
240,-300.84771,225.66541,57.17106  
241,-305.29158,225.00251,57.19795  
242,-299.59854,233.48451,71.47611  
243,-322.56959,252.12847,22.34912  
244,-325.40027,273.76003,96.58370  
245,-328.63968,261.21626,23.97197  
246,-341.35027,258.65187,19.67387  
247,-349.81559,262.01418,20.64913  
248,-358.11987,275.53335,4.06739  
249,-359.01310,274.63095,0.08097  
250,-363.99017,278.37517,0.92121  
251,-370.57001,281.52089,-1.68236  
252,-375.55033,285.57689,3.46870  
253,-376.73985,288.74223,2.49934  
254,-380.11688,290.85767,-0.69816  
255,-381.95514,292.87253,-4.32483  
256,-383.96999,295.45260,-5.42734  
257,-386.52965,297.03586,-4.09679  
258,-389.05523,299.89563,-3.63154  
259,-402.35275,300.68591,30.80720  
260,-407.22289,299.65122,36.48739  
261,-418.08277,303.16357,57.31700  
262,-401.06567,308.64180,13.86082  
263,-402.12275,309.00975,10.83186  
264,-402.81800,310.45169,10.51308  
265,-403.98877,311.14048,11.09477  
266,-405.65874,311.35033,12.68122  
267,-405.64303,309.53551,4.25135  
268,-404.50237,309.74390,1.12398  
269,-403.63731,309.63747,-1.15689  
270,-403.83479,309.50606,-0.98811  
271,-404.12645,309.40237,0.03898  
272,-404.63100,309.09870,0.94083  
273,-404.61711,309.07347,0.76553  
274,-404.49285,308.90135,0.94811  
275,-404.87820,308.79303,1.09463  
276,-405.08387,308.34225,1.42614  
277,-404.86400,308.93037,1.31493  
278,-404.97525,309.70636,0.50387  
279,-404.82777,310.93658,-1.33993  
280,-404.86416,312.34613,-1.94469  
281,-404.96135,311.98624,-1.82672  
282,-405.05033,312.40361,-2.41213  
283,-413.95399,311.68594,17.35680  
284,-415.85427,311.99981,16.82111  
285,-421.58687,316.12909,25.76903  
286,-428.68239,321.16837,35.38111  
287,-433.09104,322.82619,35.19440  
288,-439.83865,326.15497,41.14086  
289,-444.94151,330.45852,40.19695  
290,-452.01761,334.75830,46.71607  
291,-443.04474,338.48506,11.41623  
292,-445.41950,344.52793,5.38404  
293,-447.96224,350.19720,6.74903  
294,-445.76168,355.24562,2.68746  
295,-448.44183,360.15511,4.87670  
296,-453.72444,362.27065,4.39088  
297,-464.05194,366.49459,25.41809  
298,-461.16336,369.58338,42.83034  
299,-451.80023,369.56796,25.21465  
300,-452.61694,372.68503,36.16931  
301,-447.40448,373.25845,21.09020  
302,-450.20966,377.10189,35.71239  
303,-455.45271,384.09296,59.00006  
304,-440.70526,385.92085,45.87792  
305,-433.81487,392.63228,46.31780  
306,-422.44454,403.48238,48.04542  
307,-426.21958,407.02578,57.81211  
308,-415.70290,416.69739,43.77843  
309,-414.93521,418.42375,46.07542  
310,-413.77219,417.88576,39.59644  
311,-414.55724,424.79604,59.17879  
312,-414.79692,425.67126,57.90241  
313,-415.81422,431.35205,76.36613  
314,-416.02190,432.24292,68.58017  
315,-412.87458,436.31544,68.12259  
316,-419.28559,437.89397,90.23904  
317,-421.52330,436.07153,90.90312  
318,-428.20162,432.70260,91.33017  
319,-435.05987,431.34779,78.56802  
320,-442.14135,427.91994,75.45448  
321,-450.17923,427.09942,78.55291  
322,-452.34354,430.71943,81.24615  
323,-453.61814,436.12097,87.62294  
324,-453.65039,445.80840,85.88214  
325,-453.82781,451.04167,95.03895  
326,-454.62996,456.95476,104.41836  
327,-456.00348,461.58061,117.15983  
328,-472.13038,460.20266,163.08074  
329,-474.17941,464.05571,165.78785  
330,-473.93737,469.54684,166.05062  
331,-471.48231,476.39061,156.18228  
332,-473.14490,478.86619,154.82849  
333,-474.66653,481.85023,152.30049  
334,-478.13573,483.47638,155.72613  
335,-478.73585,487.24016,147.93583  
336,-485.33662,486.38380,136.87456  
337,-488.70774,488.43447,139.51746  
338,-494.91359,488.02951,128.13153  
339,-490.48156,496.56830,119.06890  
340,-483.80813,503.87717,95.05631  
341,-489.72785,505.80887,85.40436  
342,-495.67160,505.62507,73.20964  
343,-500.04646,506.38482,69.34866  
344,-505.03532,503.81995,56.79049  
345,-519.54826,499.05727,64.86035  
346,-525.96505,496.29163,64.37760  
347,-531.10664,492.14304,60.81524  
348,-536.65862,491.55700,67.68889  
349,-539.76489,493.76313,70.70056  
350,-545.11552,494.45918,73.55136  
351,-548.74529,497.39067,77.34540  
352,-545.39302,506.57292,67.14763  
353,-544.88755,514.83378,61.01361  
354,-546.47229,520.29963,57.72512  
355,-546.06160,525.46143,65.46630  
356,-548.40642,527.49929,59.49714  
357,-550.49487,528.97661,61.62838  
358,-553.17805,529.04810,56.15799  
359,-552.10220,531.80402,55.12871  
360,-550.03543,532.41925,44.07491  
361,-548.45077,532.86249,49.42018  
362,-547.25781,533.96938,44.37835  
363,-544.10269,536.41433,39.42410  
364,-542.63185,537.47321,39.56282  
365,-542.02630,537.79726,40.25150  
366,-541.85653,538.10133,40.94257  
367,-540.73609,539.17125,40.65674  
368,-540.88496,539.01617,40.27746  
369,-541.65956,538.26829,39.55430  
370,-541.81189,538.29340,39.45396  
371,-543.15384,537.05589,41.59052  
372,-542.10941,537.49724,36.76124  
373,-542.32184,537.20981,35.40040  
374,-546.76660,534.31055,28.89999  
375,-548.11611,533.25350,30.58980  
376,-547.81659,533.57648,30.23194  
377,-546.36602,535.96691,41.31708  
378,-546.99223,536.87578,38.70522  
379,-554.49860,533.96685,36.49397  
380,-564.82178,531.69446,41.61112  
381,-563.50293,538.45174,14.75763  
382,-565.62512,543.38603,4.20633  
383,-564.65775,548.61655,-1.26202  
384,-569.49073,549.17311,-5.37980  
385,-580.78104,551.83680,10.26751  
386,-580.82586,553.73072,1.41035  
387,-583.97519,555.38730,2.50029  
388,-585.83918,558.00830,6.08364  
389,-588.30694,558.11265,0.97313  
390,-589.70124,558.59836,2.61116  
391,-591.12794,559.41181,7.58379  
392,-590.62896,560.76466,10.32800  
393,-585.37884,565.12402,29.53319  
394,-583.58311,567.20138,29.57274  
395,-580.26644,568.93908,33.09372  
396,-583.40930,566.59172,22.36405  
397,-583.55093,565.84418,18.64070  
398,-584.27367,564.00160,14.63897  
399,-585.80399,562.14422,11.44408  
400,-593.66465,552.36961,-14.49863  
401,-594.08446,552.74060,-16.58817  
402,-594.32118,552.09509,-18.06885  
403,-594.63251,551.78907,-18.61524  
404,-593.70886,551.51083,-20.25465  
405,-594.60921,549.65559,-24.25745  
406,-586.73295,556.79896,-4.52647  
407,-586.91433,557.12751,-3.55973  
408,-584.94753,558.54584,0.37551  
409,-585.31679,558.16947,-0.66100  
410,-585.59722,557.82162,-0.74103  
411,-585.58879,557.83669,-0.40379  
412,-585.21020,558.27952,0.41057  
413,-585.68610,556.12452,-0.23599  
414,-585.11049,556.76380,0.54776  
415,-584.78364,556.68014,1.30253  
416,-585.64803,556.31166,-1.67785  
417,-586.92389,555.02202,-5.62340  
418,-587.99447,554.28992,-8.88934  
419,-588.43734,553.90520,-9.58159  
420,-588.84914,553.28853,-10.67612  
421,-587.64637,554.32582,-7.94430  
422,-586.81936,555.51881,-5.81042  
423,-585.59008,556.56068,-2.47890  
424,-585.07821,556.88093,-0.69755  
425,-585.90022,556.47709,-2.33424  
426,-586.38007,555.03137,-2.83993  
427,-586.75709,554.81617,-3.18650  
428,-587.55570,554.09370,-5.09424  
429,-588.29767,554.17540,-6.93061  
430,-588.62051,553.49493,-7.07267  
431,-588.54153,553.19912,-6.43668  
432,-586.61390,555.34267,-2.20203  
433,-586.64567,554.91964,-1.72208  
434,-585.53022,555.80742,0.88875  
435,-585.86355,555.58148,-0.30653  
436,-587.53306,554.04522,-3.88419  
437,-588.51995,553.66489,-6.01208  
438,-588.77603,553.73199,-7.12589  
439,-588.84498,553.67724,-7.09424  
440,-588.42141,554.26923,-6.37235  
441,-587.25860,555.33253,-3.42074  
442,-588.35548,553.98215,-6.30084  
443,-588.73862,553.15721,-7.01119  
444,-588.95836,552.64414,-7.28033  
445,-588.32697,552.48453,-4.88755  
446,-588.66578,551.57261,-5.65445  
447,-588.55893,550.55481,-5.09483  
448,-587.58454,550.60909,-2.28564  
449,-587.38893,551.02206,-0.32601  
450,-584.85556,556.92824,2.03132  
451,-584.14540,561.00916,2.51565  
452,-585.80374,563.38567,5.84030  
453,-592.36133,560.45455,13.74391  
454,-598.25286,561.72150,17.57773  
455,-604.24944,561.76213,13.75280  
456,-611.79144,561.16683,11.44160  
457,-612.95895,570.64831,12.58476  
458,-615.22706,574.33880,1.70808  
459,-622.63990,575.90490,-16.76782  
460,-619.45237,579.38193,2.13329  
461,-624.92823,581.21713,-2.49170  
462,-610.50075,590.66995,27.42678  
463,-601.87979,597.03825,28.53427  
464,-600.09726,603.11159,20.18992  
465,-596.74794,606.68321,19.33245  
466,-603.71651,618.94532,8.72399  
467,-599.28789,625.80961,7.70428  
468,-597.14343,623.14204,17.79285  
469,-595.98214,627.04841,6.24966  
470,-595.55401,631.62000,12.01623  
471,-590.65472,636.08527,7.89725  
472,-586.08144,642.25174,7.55216  
473,-584.91087,648.11102,-2.34281  
474,-581.22121,653.97157,-0.62951  
475,-571.06376,663.49063,29.30084  
476,-562.32168,662.58294,35.74578  
477,-558.91458,663.57153,34.06436  
478,-559.91788,665.52644,29.53831  
479,-557.50872,664.29277,25.76741  
480,-554.73842,662.44281,24.78246  
481,-558.08529,664.07895,24.00190  
482,-554.44030,663.92512,36.98192  
483,-553.12232,665.39255,40.21855  
484,-552.38407,667.19876,42.42819  
485,-551.95464,667.91044,42.72664  
486,-550.11255,668.57194,46.26271  
487,-549.48334,667.92893,47.02058  
488,-548.17404,665.24179,48.08112  
489,-546.70959,664.04921,47.65729  
490,-546.32179,663.71752,46.77018  
491,-548.75811,661.32831,41.79029  
492,-549.16897,663.18282,44.78466  
493,-549.20623,660.71448,42.36677  
494,-550.03018,659.86813,40.54196  
495,-550.61009,658.17263,38.90151  
496,-553.33575,656.89852,34.52765  
497,-553.73091,655.41673,32.20323  
498,-555.66923,655.84180,30.78664  
499,-557.36402,655.37483,27.57524  
500,-558.37501,654.22486,26.16684  
501,-559.24657,652.79719,22.19536  
502,-559.37141,651.70040,22.71222  
503,-559.54275,651.24744,23.45722  
504,-559.42500,650.52069,20.92314  
505,-561.44647,650.97008,17.75057  
506,-561.50235,652.55459,18.77430  
507,-562.05166,654.69824,17.92847  
508,-561.37840,655.87096,17.21015  
509,-561.66740,657.91317,16.71520  
510,-563.65879,657.36617,15.59628  
511,-562.71040,658.91565,16.02211  
512,-563.37530,658.66871,15.08975  
513,-569.40889,665.09621,7.57758  
514,-568.36973,665.12170,8.01275  
515,-567.36855,666.57667,10.37482  
516,-566.98491,666.21678,11.60455  
517,-566.74010,666.50940,13.30567  
518,-566.34508,668.02843,15.66843  
519,-563.39367,662.73461,21.26500  
520,-562.59542,661.28485,22.17371  
521,-562.26267,660.57551,23.88492  
522,-561.80805,659.85753,25.56102  
523,-561.18328,663.31143,33.01332  
524,-559.86712,661.83676,32.57584  
525,-560.37491,658.71069,25.13784  
526,-560.07819,658.43230,24.98888  
527,-559.81955,658.78867,25.44384  
528,-559.89810,659.26070,26.84464  
529,-561.04812,659.20851,25.89544  
530,-560.51752,658.53914,25.39106  
531,-559.77233,656.57200,24.57850  
532,-560.78961,656.76866,23.93277  
533,-560.83716,654.92539,24.18294  
534,-560.26799,653.97481,23.66528  
535,-560.30856,654.18534,23.38129  
536,-560.33321,654.99438,26.13201  
537,-559.23387,653.73591,25.80806  
538,-560.31256,652.56896,22.01085  
539,-551.36996,657.64185,29.70816  
540,-557.98971,649.21043,10.58571  
541,-554.72659,653.12838,9.22769  
542,-552.11754,657.47095,11.75898  
543,-553.54979,663.09992,26.98010  
544,-545.83204,672.92432,40.64698  
545,-554.52525,679.32778,23.82081  
546,-545.12048,688.60631,41.77371  
547,-545.57520,687.18595,38.43942  
548,-541.21450,689.88964,38.68808  
549,-543.08111,690.10814,37.60183  
550,-548.14138,696.99916,28.17675  
551,-539.28859,702.20532,37.02835  
552,-538.07401,699.22359,34.78414  
553,-537.03187,698.20574,28.42535  
554,-536.42425,695.86153,19.60683  
555,-537.04753,694.71770,25.92621  
556,-536.68280,695.32617,36.94183  
557,-537.69608,690.79223,37.66664  
558,-537.13216,685.83711,48.19993  
559,-535.69742,677.66558,41.55995  
560,-533.28090,672.34490,39.25731  
561,-526.10556,669.44435,48.21263  
562,-517.72617,665.67381,51.52998  
563,-510.27951,664.92306,51.07901  
564,-496.97297,663.45789,50.57869  
565,-495.07137,661.77250,62.62443  
566,-500.96750,655.36634,37.03115  
567,-487.95692,652.35348,33.31601  
568,-485.11843,646.32150,34.11526  
569,-479.99220,641.31475,42.09150  
570,-466.02415,645.44768,60.28379  
571,-469.66153,632.25284,37.32137  
572,-467.00028,627.93547,14.72899  
573,-454.26188,626.10617,20.42080  
574,-445.73805,620.15607,27.31662  
575,-438.34069,616.20832,24.41631  
576,-434.12236,610.26989,24.68747  
577,-432.20620,606.56894,31.19579  
578,-425.28599,603.82183,31.31269  
579,-427.03712,600.87807,41.63141  
580,-420.35135,600.26502,37.86094  
581,-422.03445,598.78042,40.75754  
582,-415.91530,600.31971,37.87422  
583,-414.23180,600.88249,43.39276  
584,-415.07036,598.11452,41.65760  
585,-414.31066,596.25140,39.90944  
586,-412.36433,597.37001,41.36708  
587,-410.76312,598.91935,43.45080  
588,-411.77553,601.04772,40.50650  
589,-411.53739,600.52555,40.13217  
590,-411.43978,600.10639,39.62069  
591,-411.81547,597.78697,35.93835  
592,-411.70233,597.82014,35.63726  
593,-412.07593,597.06752,36.84927  
594,-412.02134,597.10462,37.74369  
595,-412.75926,597.01168,38.98902  
596,-412.82090,596.89682,39.98094  
597,-412.15294,597.28884,40.52701  
598,-412.11482,596.97474,40.51270  
599,-412.12556,597.18238,40.69602  
600,-412.29555,596.69471,41.34901  
601,-411.92988,595.86988,39.98272  
602,-411.86360,596.53482,38.56231  
603,-411.96931,596.17985,37.97026  
604,-411.66833,595.88619,37.61901  
605,-410.97877,595.97856,37.12429  
606,-411.41725,596.35164,37.93228  
607,-411.93105,596.68819,38.48109  
608,-411.88724,597.04757,38.88438  
609,-412.34436,597.04046,39.12878  
610,-412.81162,597.29372,39.80025  
611,-413.62159,597.53907,40.60688  
612,-413.67091,597.89810,41.40942  
613,-417.85856,597.08096,47.94840  
614,-413.70200,598.07473,41.34048  
615,-413.43400,598.37936,41.15458  
616,-417.19859,597.60050,47.39855  
617,-414.39646,597.59538,34.87162  
618,-415.22789,597.50591,34.81760  
619,-415.59496,597.38664,35.44338  
620,-415.33219,597.83365,35.32717  
621,-415.58765,597.76155,35.52638  
622,-415.15408,597.93008,34.80387  
623,-419.89128,599.54923,44.20642  
624,-414.82016,598.97482,35.59791  
625,-416.46352,599.86032,38.48420  
626,-417.78275,598.45604,38.68508  
627,-417.25326,598.22139,37.89925  
628,-414.38824,599.18785,34.02976  
629,-413.09600,599.51277,32.75385  
630,-412.43709,599.51831,31.32130  
631,-412.28446,599.55184,31.55285  
632,-412.12653,599.93526,31.82592  
633,-413.00704,599.05158,32.32483  
634,-413.04851,599.71332,33.11227  
635,-413.43243,599.78432,33.65065  
636,-413.64146,600.21669,33.83802  
637,-413.59979,600.44787,33.81674  
638,-413.43645,601.06550,34.18149  
639,-413.35372,601.27943,34.19617  
640,-413.98447,601.02271,34.91753  
641,-415.04469,600.01985,34.34882  
642,-414.92694,599.80729,36.56948  
643,-416.10134,599.15156,35.81029  
644,-418.63118,597.56460,37.88239  
645,-419.06962,595.79903,37.46256  
646,-420.43844,592.35037,38.01750  
647,-422.68441,588.91161,32.68141  
648,-427.15074,581.77640,22.85426  
649,-422.04242,587.23545,37.68187  
650,-414.51441,591.45398,45.45472  
651,-417.61814,589.04415,41.36406  
652,-416.54424,588.61502,47.07577  
653,-414.96175,585.34838,42.10880  
654,-413.91567,584.00449,39.75858  
655,-415.38881,581.68911,39.25132  
656,-415.95688,581.27329,39.61993  
657,-415.74755,581.19458,39.35121  
658,-415.29583,581.32794,38.91567  
659,-415.53133,581.63928,39.15439  
660,-415.63054,580.95651,38.73632  
661,-414.82735,581.30880,37.71985  
662,-414.34791,581.26698,35.87205  
663,-414.30604,581.27082,34.86430  
664,-414.80761,580.04419,33.40907  
665,-411.39029,584.77926,44.26972  
666,-411.09871,584.02106,41.61503  
667,-409.31892,582.14072,40.78300  
668,-404.37711,581.15118,30.83431  
669,-402.32085,581.11217,37.79705  
670,-397.33565,579.56611,34.91962  
671,-380.30713,584.92824,21.97940  
672,-373.37371,584.56649,13.27873  
673,-366.57173,588.42373,18.24746  
674,-367.19122,582.21923,18.93228  
675,-376.77190,573.04936,23.41263  
676,-371.51220,567.56962,27.37028  
677,-366.26697,560.12390,18.46282  
678,-356.64734,561.50934,20.55216  
679,-349.48387,554.80069,24.81294  
680,-341.21771,549.47705,27.38596  
681,-327.41368,544.16854,12.65777  
682,-324.88459,539.31217,14.81141  
683,-314.10863,541.32047,18.01756  
684,-314.46168,532.21557,14.72468  
685,-307.72565,529.21873,14.70347  
686,-305.78407,524.16833,19.63721  
687,-300.44140,519.13176,15.75440  
688,-294.80941,517.14336,18.99335  
689,-282.34525,517.30142,15.70934  
690,-270.42222,518.48378,14.54789  
691,-265.26697,511.28942,5.86250  
692,-263.20385,508.76121,10.02153  
693,-258.63613,512.64969,16.74599  
694,-263.65097,511.79673,24.77532  
695,-259.06532,510.82216,18.28171  
696,-260.93341,514.33779,29.31334  
697,-259.35008,515.14661,30.94852  
698,-257.98526,516.41224,32.38726  
699,-254.88843,515.71945,30.10230  
700,-255.01161,515.71039,32.04754  
701,-256.33205,515.03260,33.06421  
702,-257.24052,514.21571,32.86760  
703,-263.66043,509.39026,27.20685  
704,-262.90572,510.46277,28.98417  
705,-264.09526,509.87903,29.37861  
706,-263.93857,509.96982,29.47598  
707,-264.54111,509.76376,28.71240  
708,-265.21305,509.61196,27.36043  
709,-266.20703,509.32296,26.88973  
710,-266.83018,508.27915,26.87320  
711,-266.54055,508.71551,26.52745  
712,-265.58189,509.31770,27.51985  
713,-266.33435,508.94004,27.17823  
714,-265.60729,509.11250,27.08839  
715,-265.03264,507.67583,26.75862  
716,-263.96885,505.02516,28.43565  
717,-261.08547,503.99785,29.02530  
718,-262.13674,499.37871,29.44420  
719,-261.97355,496.57198,30.38118  
720,-263.34640,494.17217,31.60339  
